106821;62Z5092381390838
106817;62Z8951107631644
106811;62Z5925909894914
106657;62Z6226627105081
106651;62Z1251750880072
106257;62Z7449572233458
106244;62Z9126474792564
106247;62Z7266513327994
106250;62Z4506591979747
106253;62Z0952090591052
106747;62Z7147290822131
106754;62Z4376580555035
106700;62Z3125423982977
106345;62Z8097953723144
106341;62Z4996913260443
106272;62Z6392673472179
106171;62Z1346931669998
106694;62Z7608190583988
106712;62Z0008908538403
106082;62Z7275574674569
106122;62Z3092088338678
106035;62Z1715573592149
105974;62Z5204966364407
106455;62Z0457907253815
106434;62Z4640931186558
106449;62Z5403169772916
106241;62Z7589132377950
105980;62Z0680820371784
105984;62Z1949117983474
106197;62Z3865846040953
106666;62Z2640088983039
106401;62Z4164024349077
106355;62Z3774482259644
106458;62Z5821896460525
105977;62Z4208063648639
106813;62Z9519326408692
106358;62Z2382141494014
106419;62Z9341360935109
106850;62Z6465708035363
107154;62Z3250890428309
107178;62Z9351492980370
106977;62Z9427519621648
106452;62Z7478266642543
106075;62Z0349534731333
106352;62Z9685340864305
106837;62Z7371404473907
106841;62Z1676066803043
106195;62Z1472259734475
106338;62Z1328199337552
106327;62Z0034790043743
106330;62Z2857232341846
106334;62Z7635920216933
106827;62Z2848817570170
106791;62Z0103051336128
106423;62Z5976246303518
106427;62Z5599997076628
106431;62Z2738616957338
105967;62Z5864063142979
106662;62Z8022562151336
106032;62Z4955121708117
106072;62Z5429626529779
106398;62Z5990124529148
106078;62Z1212024676545
106394;62Z9025083386358
107146;62Z5715097076636
106412;62Z0388924495002
106416;62Z4440220694494
106408;62Z9886164696170
106779;62Z9620397732760
106785;62Z4824263252865
106795;62Z7112408330223
106445;62Z1458574775657
106160;62Z3197667840074
106157;62Z1977551805570
106439;62Z8636533702302
106442;62Z5778243720197
106705;62Z7969089870775
106708;62Z6753721368104
106801;62Z0781714695001
106405;62Z6191737074680
106361;62Z4382763031399
107040;62Z5993361899074
107031;62Z4114021660629
107045;62Z2513479366376
107050;62Z2229281433884
107025;62Z6257552336691
107023;62Z5978648421174
106363;62Z1198631795444
106804;62Z6365092248791
106808;62Z2344766011749
106861;62Z0918376610082
