108372;62Z7449194606233
106007;62Z8729119123052
106011;62Z6486124709047
106016;62Z0804569552642
106021;62Z9121661386726
106026;62Z1231844766935
106031;62Z4051644050331
106036;62Z7523656037935
106046;62Z8800385434499
106051;62Z7777067876110
110826;62Z8695784552267
106056;62Z2917227504766
106061;62Z2554947517127
110831;62Z4305363687982
106066;62Z1024068223620
107108;62Z5738100947968
106071;62Z6687589063975
106076;62Z3544148717561
106086;62Z3761683937442
106081;62Z3740553829080
110674;62Z4490355916941
106096;62Z7653849398328
106101;62Z9007636491783
106106;62Z6715558941403
109563;62Z5269574075383
106111;62Z8546074230873
106116;62Z6655784657921
106121;62Z9740569464443
106559;62Z2019564780998
111245;62Z5566469893383
106126;62Z6681641390072
106131;62Z3260221456546
106136;62Z9700177504523
106141;62Z1545762254773
108677;62Z6547564223304
106146;62Z2006873549550
108682;62Z5529366911775
106151;62Z7200531831410
106156;62Z1778013751198
109692;62Z2821541239008
106166;62Z3043209345068
106176;62Z2727163092223
106181;62Z4885801910574
106191;62Z1897186574165
106196;62Z1278463718696
106186;62Z4882298428810
111344;62Z9522304192118
106200;62Z6280618187587
106205;62Z1283911812591
113209;62Z0533870999397
106215;62Z6134048613599
106220;62Z1333370994496
110703;62Z5524216798025
106226;62Z3165325819109
106241;62Z6750685627987
106236;62Z5542118535164
107077;62Z8749769444400
107083;62Z0332275205599
110766;62Z6224102554224
107088;62Z0865298609536
109697;62Z8108269246863
107102;62Z5331929010675
106251;62Z3502894437526
106256;62Z0532599598246
106261;62Z8067991544634
106286;62Z1196041958044
106281;62Z6202116668644
109725;62Z6271231424247
106266;62Z2203647274394
106291;62Z8541965025958
106231;62Z2565608501667
106301;62Z4244211437222
106271;62Z5223606853428
106306;62Z2861945648184
113284;62Z3432442639829
106276;62Z6678126352573
113214;62Z2479987554461
106311;62Z2736780600170
106316;62Z0234655865264
106912;62Z8244771537991
106917;62Z5052241274986
110756;62Z6536083698812
110746;62Z3030538383785
110751;62Z7265980707051
110761;62Z5975781185491
106932;62Z8733417089950
106937;62Z3981431305752
106942;62Z6455451150838
106947;62Z0668255544794
106952;62Z4129170383770
106957;62Z7036110994733
106962;62Z8242028541553
110717;62Z0468157132623
110722;62Z1508364887888
110727;62Z5859985693624
106978;62Z4382813309395
110712;62Z3535516731958
109710;62Z8434939982488
108977;62Z5096677436221
108936;62Z3517130238675
108941;62Z6338875536487
108983;62Z3485652469680
109028;62Z8110468214017
108990;62Z8095698695735
108996;62Z9258792927305
109006;62Z3870293693849
109013;62Z0703534811946
109017;62Z0309694746316
106563;62Z6870920001459
106568;62Z4836030061034
106573;62Z6936072566169
106578;62Z5335308055907
106583;62Z2385828458913
106588;62Z9155755083574
106593;62Z5421212549870
106598;62Z6414965541720
106603;62Z9154327085795
106780;62Z8347616621060
106785;62Z8776008833692
106845;62Z4267473850191
106850;62Z3018263484994
106855;62Z0491745699129
106860;62Z6706236530638
106865;62Z3025311890608
106869;62Z6065036171849
106874;62Z8630826957985
